#CAMI Format for Binning
@Version:0.9.0
@SampleID:_SAMPLEID_
@@SEQUENCEID	BINID	TAXID
RL|S1|C3951	SemiBin_2	1004304
RL|S1|C3972	SemiBin_2	1004304
RL|S1|C4026	SemiBin_2	1004304
RL|S1|C4060	SemiBin_2	1004304
RL|S1|C4080	SemiBin_2	1004304
RL|S1|C4092	SemiBin_2	1004304
RL|S1|C4105	SemiBin_2	1004304
RL|S1|C4113	SemiBin_2	1004304
RL|S1|C4122	SemiBin_2	1004304
RL|S1|C4128	SemiBin_2	1004304
RL|S1|C4148	SemiBin_2	1004304
RL|S1|C4149	SemiBin_2	1004304
RL|S1|C4162	SemiBin_2	1004304
RL|S1|C4194	SemiBin_2	1004304
RL|S1|C4209	SemiBin_2	1004304
RL|S1|C4218	SemiBin_2	1004304
RL|S1|C4228	SemiBin_2	1004304
RL|S1|C4280	SemiBin_2	1004304
RL|S1|C4301	SemiBin_2	1004304
RL|S1|C4312	SemiBin_2	1004304
RL|S1|C4355	SemiBin_2	1004304
RL|S1|C4393	SemiBin_2	1004304
RL|S1|C4408	SemiBin_2	1004304
RL|S1|C4423	SemiBin_2	1004304
RL|S1|C4438	SemiBin_2	1004304
RL|S1|C4442	SemiBin_2	1004304
RL|S1|C4445	SemiBin_2	1004304
RL|S1|C4481	SemiBin_2	1004304
RL|S1|C4486	SemiBin_2	1004304
RL|S1|C4492	SemiBin_2	1004304
RL|S1|C4504	SemiBin_2	1004304
RL|S1|C4505	SemiBin_2	1004304
RL|S1|C4554	SemiBin_2	1004304
RL|S1|C4567	SemiBin_2	1004304
RL|S1|C4577	SemiBin_2	1004304
RL|S1|C4596	SemiBin_2	1004304
RL|S1|C4680	SemiBin_2	1004304
RL|S1|C4702	SemiBin_2	1004304
RL|S1|C4706	SemiBin_2	1004304
RL|S1|C4726	SemiBin_2	1004304
RL|S1|C4783	SemiBin_2	1004304
RL|S1|C4790	SemiBin_2	1004304
RL|S1|C4860	SemiBin_2	1004304
RL|S1|C4863	SemiBin_2	1004304
RL|S1|C4871	SemiBin_2	1004304
RL|S1|C4874	SemiBin_2	1004304
RL|S1|C4879	SemiBin_2	1004304
RL|S1|C4933	SemiBin_2	1004304
RL|S1|C5047	SemiBin_2	1004304
RL|S1|C5065	SemiBin_2	1004304
RL|S1|C5066	SemiBin_2	1004304
RL|S1|C5088	SemiBin_2	1004304
RL|S1|C5176	SemiBin_2	1004304
RL|S1|C5194	SemiBin_2	1004304
RL|S1|C5220	SemiBin_2	1004304
RL|S1|C5248	SemiBin_2	1004304
RL|S1|C5293	SemiBin_2	1004304
RL|S1|C5299	SemiBin_2	1004304
RL|S1|C5349	SemiBin_2	1004304
RL|S1|C5375	SemiBin_2	1004304
RL|S1|C5451	SemiBin_2	1004304
RL|S1|C5557	SemiBin_2	1004304
RL|S1|C5579	SemiBin_2	1004304
RL|S1|C5598	SemiBin_2	1004304
RL|S1|C5623	SemiBin_2	1004304
RL|S1|C5681	SemiBin_2	1004304
RL|S1|C5688	SemiBin_2	1004304
RL|S1|C5695	SemiBin_2	1004304
RL|S1|C5713	SemiBin_2	1004304
RL|S1|C5714	SemiBin_2	1004304
RL|S1|C5779	SemiBin_2	1004304
RL|S1|C5790	SemiBin_2	1004304
RL|S1|C5797	SemiBin_2	1004304
RL|S1|C5864	SemiBin_2	1004304
RL|S1|C5912	SemiBin_2	1004304
RL|S1|C5996	SemiBin_2	1004304
RL|S1|C6094	SemiBin_2	1004304
RL|S1|C6095	SemiBin_2	1004304
RL|S1|C6100	SemiBin_2	1004304
RL|S1|C6109	SemiBin_2	1004304
RL|S1|C6184	SemiBin_2	1004304
RL|S1|C6203	SemiBin_2	1004304
RL|S1|C6212	SemiBin_2	1004304
RL|S1|C6214	SemiBin_2	1004304
RL|S1|C6225	SemiBin_2	1004304
RL|S1|C6283	SemiBin_2	1004304
RL|S1|C6314	SemiBin_2	1004304
RL|S1|C6375	SemiBin_2	1004304
RL|S1|C6378	SemiBin_2	1004304
RL|S1|C6428	SemiBin_2	1004304
RL|S1|C6558	SemiBin_2	1004304
RL|S1|C6579	SemiBin_2	1004304
RL|S1|C6595	SemiBin_2	1004304
RL|S1|C6656	SemiBin_2	1004304
RL|S1|C6659	SemiBin_2	1004304
RL|S1|C6672	SemiBin_2	1004304
RL|S1|C6732	SemiBin_2	1004304
RL|S1|C6763	SemiBin_2	1004304
RL|S1|C6809	SemiBin_2	1004304
RL|S1|C6858	SemiBin_2	1004304
RL|S1|C6979	SemiBin_2	1004304
RL|S1|C6980	SemiBin_2	1004304
RL|S1|C6988	SemiBin_2	1004304
RL|S1|C7034	SemiBin_2	1004304
RL|S1|C7082	SemiBin_2	1004304
RL|S1|C7092	SemiBin_2	1004304
RL|S1|C7147	SemiBin_2	1004304
RL|S1|C7173	SemiBin_2	1004304
RL|S1|C7199	SemiBin_2	1004304
RL|S1|C7228	SemiBin_2	1004304
RL|S1|C7280	SemiBin_2	1004304
RL|S1|C7288	SemiBin_2	1004304
RL|S1|C7335	SemiBin_2	1004304
RL|S1|C7374	SemiBin_2	1004304
RL|S1|C7445	SemiBin_2	1004304
RL|S1|C7496	SemiBin_2	1004304
RL|S1|C7501	SemiBin_2	1004304
RL|S1|C7516	SemiBin_2	1004304
RL|S1|C7532	SemiBin_2	1004304
RL|S1|C7557	SemiBin_2	1004304
RL|S1|C7569	SemiBin_2	1004304
RL|S1|C7572	SemiBin_2	1004304
RL|S1|C7587	SemiBin_2	1004304
RL|S1|C7635	SemiBin_2	1004304
RL|S1|C7652	SemiBin_2	1004304
RL|S1|C7657	SemiBin_2	1004304
RL|S1|C7685	SemiBin_2	1004304
RL|S1|C7706	SemiBin_2	1004304
RL|S1|C7734	SemiBin_2	1004304
RL|S1|C7765	SemiBin_2	1004304
RL|S1|C7766	SemiBin_2	1004304
RL|S1|C7783	SemiBin_2	1004304
RL|S1|C7830	SemiBin_2	1004304
RL|S1|C7884	SemiBin_2	1004304
RL|S1|C7968	SemiBin_2	1004304
RL|S1|C8007	SemiBin_2	1004304
RL|S1|C8015	SemiBin_2	1004304
RL|S1|C8025	SemiBin_2	1004304
RL|S1|C8088	SemiBin_2	1004304
RL|S1|C8095	SemiBin_2	1004304
RL|S1|C8110	SemiBin_2	1004304
RL|S1|C8208	SemiBin_2	1004304
RL|S1|C8244	SemiBin_2	1004304
RL|S1|C8258	SemiBin_2	1004304
RL|S1|C8262	SemiBin_2	1004304
RL|S1|C8317	SemiBin_2	1004304
RL|S1|C8395	SemiBin_2	1004304
RL|S1|C8424	SemiBin_2	1004304
RL|S1|C8442	SemiBin_2	1004304
RL|S1|C8447	SemiBin_2	1004304
RL|S1|C8502	SemiBin_2	1004304
RL|S1|C8543	SemiBin_2	1004304
RL|S1|C8548	SemiBin_2	1004304
RL|S1|C8562	SemiBin_2	1004304
RL|S1|C8570	SemiBin_2	1004304
RL|S1|C8629	SemiBin_2	1004304
RL|S1|C8658	SemiBin_2	1004304
RL|S1|C8694	SemiBin_2	1004304
RL|S1|C8777	SemiBin_2	1004304
RL|S1|C8798	SemiBin_2	1004304
RL|S1|C8831	SemiBin_2	1004304
RL|S1|C8836	SemiBin_2	1004304
RL|S1|C8888	SemiBin_2	1004304
RL|S1|C8900	SemiBin_2	1004304
RL|S1|C8911	SemiBin_2	1004304
RL|S1|C8931	SemiBin_2	1004304
RL|S1|C8933	SemiBin_2	1004304
RL|S1|C8938	SemiBin_2	1004304
RL|S1|C8984	SemiBin_2	1004304
RL|S1|C8988	SemiBin_2	1004304
RL|S1|C9002	SemiBin_2	1004304
RL|S1|C9039	SemiBin_2	1004304
RL|S1|C9050	SemiBin_2	1004304
RL|S1|C9059	SemiBin_2	1004304
RL|S1|C9060	SemiBin_2	1004304
RL|S1|C9088	SemiBin_2	1004304
RL|S1|C9101	SemiBin_2	1004304
RL|S1|C9139	SemiBin_2	1004304
RL|S1|C9170	SemiBin_2	1004304
RL|S1|C9174	SemiBin_2	1004304
RL|S1|C9180	SemiBin_2	1004304
RL|S1|C9188	SemiBin_2	1004304
RL|S1|C9256	SemiBin_2	1004304
RL|S1|C9259	SemiBin_2	1004304
RL|S1|C9271	SemiBin_2	1004304
RL|S1|C9278	SemiBin_2	1004304
RL|S1|C9335	SemiBin_2	1004304
RL|S1|C9360	SemiBin_2	1004304
RL|S1|C9368	SemiBin_2	1004304
RL|S1|C9369	SemiBin_2	1004304
RL|S1|C9401	SemiBin_2	1004304
RL|S1|C9408	SemiBin_2	1004304
RL|S1|C9453	SemiBin_2	1004304
RL|S1|C9459	SemiBin_2	1004304
RL|S1|C9582	SemiBin_2	1004304
RL|S1|C9793	SemiBin_2	1004304
RL|S1|C9826	SemiBin_2	1004304
RL|S1|C9898	SemiBin_2	1004304
RL|S1|C9901	SemiBin_2	1004304
RL|S1|C9947	SemiBin_2	1004304
RL|S1|C9963	SemiBin_2	1004304
RL|S1|C9974	SemiBin_2	1004304
RL|S1|C9995	SemiBin_2	1004304
RL|S1|C9997	SemiBin_2	1004304
RL|S1|C10039	SemiBin_2	1004304
RL|S1|C10052	SemiBin_2	1004304
RL|S1|C10113	SemiBin_2	1004304
RL|S1|C10128	SemiBin_2	1004304
RL|S1|C10132	SemiBin_2	1004304
RL|S1|C10204	SemiBin_2	1004304
RL|S1|C10212	SemiBin_2	1004304
RL|S1|C10229	SemiBin_2	1004304
RL|S1|C10266	SemiBin_2	1004304
RL|S1|C10279	SemiBin_2	1004304
RL|S1|C10287	SemiBin_2	1004304
RL|S1|C10290	SemiBin_2	1004304
RL|S1|C10330	SemiBin_2	1004304
RL|S1|C10332	SemiBin_2	1004304
RL|S1|C10368	SemiBin_2	1004304
RL|S1|C10396	SemiBin_2	1004304
RL|S1|C10414	SemiBin_2	1004304
RL|S1|C10422	SemiBin_2	1004304
RL|S1|C10440	SemiBin_2	1004304
RL|S1|C10457	SemiBin_2	1004304
RL|S1|C10504	SemiBin_2	1004304
RL|S1|C10509	SemiBin_2	1004304
RL|S1|C10510	SemiBin_2	1004304
RL|S1|C10513	SemiBin_2	1004304
RL|S1|C10569	SemiBin_2	1004304
RL|S1|C10578	SemiBin_2	1004304
RL|S1|C10585	SemiBin_2	1004304
RL|S1|C10605	SemiBin_2	1004304
RL|S1|C10637	SemiBin_2	1004304
RL|S1|C10660	SemiBin_2	1004304
RL|S1|C10721	SemiBin_2	1004304
RL|S1|C10731	SemiBin_2	1004304
RL|S1|C10743	SemiBin_2	1004304
RL|S1|C10784	SemiBin_2	1004304
RL|S1|C10794	SemiBin_2	1004304
RL|S1|C10797	SemiBin_2	1004304
RL|S1|C10859	SemiBin_2	1004304
RL|S1|C10897	SemiBin_2	1004304
RL|S1|C10931	SemiBin_2	1004304
RL|S1|C10954	SemiBin_2	1004304
RL|S1|C10966	SemiBin_2	1004304
RL|S1|C10983	SemiBin_2	1004304
RL|S1|C11052	SemiBin_2	1004304
RL|S1|C11066	SemiBin_2	1004304
RL|S1|C11073	SemiBin_2	1004304
RL|S1|C11096	SemiBin_2	1004304
RL|S1|C11106	SemiBin_2	1004304
RL|S1|C11113	SemiBin_2	1004304
RL|S1|C11177	SemiBin_2	1004304
RL|S1|C11218	SemiBin_2	1004304
RL|S1|C11238	SemiBin_2	1004304
RL|S1|C11252	SemiBin_2	1004304
RL|S1|C11279	SemiBin_2	1004304
RL|S1|C11311	SemiBin_2	1004304
RL|S1|C11324	SemiBin_2	1004304
RL|S1|C11329	SemiBin_2	1004304
RL|S1|C11331	SemiBin_2	1004304
RL|S1|C11358	SemiBin_2	1004304
RL|S1|C11435	SemiBin_2	1004304
RL|S1|C11454	SemiBin_2	1004304
RL|S1|C11499	SemiBin_2	1004304
RL|S1|C11506	SemiBin_2	1004304
RL|S1|C11512	SemiBin_2	1004304
RL|S1|C11536	SemiBin_2	1004304
RL|S1|C11591	SemiBin_2	1004304
RL|S1|C11604	SemiBin_2	1004304
RL|S1|C11615	SemiBin_2	1004304
RL|S1|C11665	SemiBin_2	1004304
RL|S1|C11743	SemiBin_2	1004304
RL|S1|C11765	SemiBin_2	1004304
RL|S1|C11782	SemiBin_2	1004304
RL|S1|C11798	SemiBin_2	1004304
RL|S1|C11825	SemiBin_2	1004304
RL|S1|C11826	SemiBin_2	1004304
RL|S1|C11875	SemiBin_2	1004304
RL|S1|C11894	SemiBin_2	1004304
RL|S1|C11952	SemiBin_2	1004304
RL|S1|C11968	SemiBin_2	1004304
RL|S1|C11988	SemiBin_2	1004304
RL|S1|C12026	SemiBin_2	1004304
RL|S1|C12047	SemiBin_2	1004304
RL|S1|C12053	SemiBin_2	1004304
RL|S1|C12057	SemiBin_2	1004304
RL|S1|C12116	SemiBin_2	1004304
RL|S1|C12157	SemiBin_2	1004304
RL|S1|C12220	SemiBin_2	1004304
RL|S1|C12278	SemiBin_2	1004304
RL|S1|C12301	SemiBin_2	1004304
RL|S1|C12310	SemiBin_2	1004304
RL|S1|C12333	SemiBin_2	1004304
RL|S1|C12345	SemiBin_2	1004304
RL|S1|C12393	SemiBin_2	1004304
RL|S1|C12395	SemiBin_2	1004304
RL|S1|C12408	SemiBin_2	1004304
RL|S1|C12415	SemiBin_2	1004304
RL|S1|C12420	SemiBin_2	1004304
RL|S1|C12426	SemiBin_2	1004304
RL|S1|C12445	SemiBin_2	1004304
RL|S1|C12475	SemiBin_2	1004304
RL|S1|C12530	SemiBin_2	1004304
RL|S1|C12535	SemiBin_2	1004304
RL|S1|C12546	SemiBin_2	1004304
RL|S1|C12569	SemiBin_2	1004304
RL|S1|C12598	SemiBin_2	1004304
RL|S1|C12610	SemiBin_2	1004304
RL|S1|C12613	SemiBin_2	1004304
RL|S1|C12626	SemiBin_2	1004304
RL|S1|C12705	SemiBin_2	1004304
RL|S1|C12713	SemiBin_2	1004304
RL|S1|C12735	SemiBin_2	1004304
RL|S1|C12773	SemiBin_2	1004304
RL|S1|C12849	SemiBin_2	1004304
RL|S1|C12913	SemiBin_2	1004304
RL|S1|C12925	SemiBin_2	1004304
RL|S1|C13052	SemiBin_2	1004304
RL|S1|C13142	SemiBin_2	1004304
RL|S1|C13227	SemiBin_2	1004304
RL|S1|C13256	SemiBin_2	1004304
RL|S1|C13262	SemiBin_2	1004304
RL|S1|C13273	SemiBin_2	1004304
RL|S1|C13309	SemiBin_2	1004304
RL|S1|C13324	SemiBin_2	1004304
RL|S1|C13362	SemiBin_2	1004304
RL|S1|C13394	SemiBin_2	1004304
RL|S1|C13432	SemiBin_2	1004304
RL|S1|C13473	SemiBin_2	1004304
RL|S1|C13503	SemiBin_2	1004304
RL|S1|C13508	SemiBin_2	1004304
RL|S1|C13536	SemiBin_2	1004304
RL|S1|C13608	SemiBin_2	1004304
RL|S1|C13694	SemiBin_2	1004304
RL|S1|C13728	SemiBin_2	1004304
RL|S1|C13789	SemiBin_2	1004304
RL|S1|C13826	SemiBin_2	1004304
RL|S1|C13850	SemiBin_2	1004304
RL|S1|C13919	SemiBin_2	1004304
RL|S1|C13925	SemiBin_2	1004304
RL|S1|C13934	SemiBin_2	1004304
RL|S1|C13949	SemiBin_2	1004304
RL|S1|C13964	SemiBin_2	1004304
RL|S1|C13972	SemiBin_2	1004304
RL|S1|C13974	SemiBin_2	1004304
RL|S1|C14005	SemiBin_2	1004304
RL|S1|C14021	SemiBin_2	1004304
RL|S1|C14039	SemiBin_2	1004304
RL|S1|C14056	SemiBin_2	1004304
RL|S1|C14078	SemiBin_2	1004304
RL|S1|C14084	SemiBin_2	1004304
RL|S1|C14101	SemiBin_2	1004304
RL|S1|C14134	SemiBin_2	1004304
RL|S1|C14176	SemiBin_2	1004304
RL|S1|C14184	SemiBin_2	1004304
RL|S1|C14201	SemiBin_2	1004304
RL|S1|C14232	SemiBin_2	1004304
RL|S1|C14263	SemiBin_2	1004304
RL|S1|C14270	SemiBin_2	1004304
RL|S1|C14316	SemiBin_2	1004304
RL|S1|C14378	SemiBin_2	1004304
RL|S1|C14392	SemiBin_2	1004304
RL|S1|C14425	SemiBin_2	1004304
RL|S1|C14472	SemiBin_2	1004304
RL|S1|C14475	SemiBin_2	1004304
RL|S1|C14482	SemiBin_2	1004304
RL|S1|C14504	SemiBin_2	1004304
RL|S1|C14553	SemiBin_2	1004304
RL|S1|C14554	SemiBin_2	1004304
RL|S1|C14573	SemiBin_2	1004304
RL|S1|C14596	SemiBin_2	1004304
RL|S1|C14644	SemiBin_2	1004304
RL|S1|C14648	SemiBin_2	1004304
RL|S1|C14659	SemiBin_2	1004304
RL|S1|C14663	SemiBin_2	1004304
RL|S1|C14692	SemiBin_2	1004304
RL|S1|C14708	SemiBin_2	1004304
RL|S1|C14738	SemiBin_2	1004304
RL|S1|C14742	SemiBin_2	1004304
RL|S1|C14749	SemiBin_2	1004304
RL|S1|C14764	SemiBin_2	1004304
RL|S1|C14767	SemiBin_2	1004304
RL|S1|C14813	SemiBin_2	1004304
RL|S1|C14926	SemiBin_2	1004304
RL|S1|C14939	SemiBin_2	1004304
RL|S1|C14984	SemiBin_2	1004304
RL|S1|C15062	SemiBin_2	1004304
RL|S1|C15089	SemiBin_2	1004304
RL|S1|C15209	SemiBin_2	1004304
RL|S1|C15210	SemiBin_2	1004304
RL|S1|C15219	SemiBin_2	1004304
RL|S1|C15244	SemiBin_2	1004304
RL|S1|C15258	SemiBin_2	1004304
RL|S1|C15394	SemiBin_2	1004304
RL|S1|C15405	SemiBin_2	1004304
RL|S1|C15436	SemiBin_2	1004304
RL|S1|C15468	SemiBin_2	1004304
RL|S1|C15480	SemiBin_2	1004304
RL|S1|C15484	SemiBin_2	1004304
RL|S1|C15498	SemiBin_2	1004304
RL|S1|C15503	SemiBin_2	1004304
RL|S1|C15533	SemiBin_2	1004304
RL|S1|C15545	SemiBin_2	1004304
RL|S1|C15661	SemiBin_2	1004304
RL|S1|C15708	SemiBin_2	1004304
RL|S1|C15716	SemiBin_2	1004304
RL|S1|C15754	SemiBin_2	1004304
RL|S1|C15803	SemiBin_2	1004304
RL|S1|C15811	SemiBin_2	1004304
RL|S1|C15815	SemiBin_2	1004304
RL|S1|C15849	SemiBin_2	1004304
RL|S1|C15855	SemiBin_2	1004304
RL|S1|C15878	SemiBin_2	1004304
RL|S1|C15907	SemiBin_2	1004304
RL|S1|C15924	SemiBin_2	1004304
RL|S1|C15931	SemiBin_2	1004304
RL|S1|C15948	SemiBin_2	1004304
RL|S1|C16056	SemiBin_2	1004304
RL|S1|C16092	SemiBin_2	1004304
RL|S1|C16106	SemiBin_2	1004304
RL|S1|C16135	SemiBin_2	1004304
RL|S1|C16141	SemiBin_2	1004304
RL|S1|C16177	SemiBin_2	1004304
RL|S1|C16192	SemiBin_2	1004304
RL|S1|C16215	SemiBin_2	1004304
RL|S1|C16216	SemiBin_2	1004304
RL|S1|C16225	SemiBin_2	1004304
RL|S1|C16248	SemiBin_2	1004304
RL|S1|C16326	SemiBin_2	1004304
RL|S1|C16336	SemiBin_2	1004304
RL|S1|C16522	SemiBin_2	1004304
RL|S1|C16530	SemiBin_2	1004304
RL|S1|C16572	SemiBin_2	1004304
RL|S1|C16576	SemiBin_2	1004304
RL|S1|C16591	SemiBin_2	1004304
RL|S1|C16605	SemiBin_2	1004304
RL|S1|C16620	SemiBin_2	1004304
RL|S1|C16621	SemiBin_2	1004304
RL|S1|C16634	SemiBin_2	1004304
RL|S1|C16643	SemiBin_2	1004304
RL|S1|C16654	SemiBin_2	1004304
RL|S1|C16720	SemiBin_2	1004304
RL|S1|C16782	SemiBin_2	1004304
RL|S1|C16812	SemiBin_2	1004304
RL|S1|C16816	SemiBin_2	1004304
RL|S1|C16845	SemiBin_2	1004304
RL|S1|C16870	SemiBin_2	1004304
RL|S1|C16929	SemiBin_2	1004304
RL|S1|C16957	SemiBin_2	1004304
RL|S1|C17011	SemiBin_2	1004304
RL|S1|C17127	SemiBin_2	1004304
RL|S1|C17143	SemiBin_2	1004304
RL|S1|C17215	SemiBin_2	1004304
RL|S1|C17223	SemiBin_2	1004304
RL|S1|C17240	SemiBin_2	1004304
RL|S1|C17245	SemiBin_2	1004304
RL|S1|C17256	SemiBin_2	1004304
RL|S1|C17268	SemiBin_2	1004304
RL|S1|C17279	SemiBin_2	1004304
RL|S1|C17311	SemiBin_2	1004304
RL|S1|C17322	SemiBin_2	1004304
RL|S1|C17333	SemiBin_2	1004304
RL|S1|C17419	SemiBin_2	1004304
RL|S1|C17430	SemiBin_2	1004304
RL|S1|C17432	SemiBin_2	1004304
RL|S1|C17436	SemiBin_2	1004304
RL|S1|C17451	SemiBin_2	1004304
RL|S1|C17458	SemiBin_2	1004304
RL|S1|C17461	SemiBin_2	1004304
RL|S1|C17464	SemiBin_2	1004304
RL|S1|C17509	SemiBin_2	1004304
RL|S1|C17521	SemiBin_2	1004304
RL|S1|C17530	SemiBin_2	1004304
RL|S1|C17602	SemiBin_2	1004304
RL|S1|C17665	SemiBin_2	1004304
RL|S1|C17699	SemiBin_2	1004304
RL|S1|C17700	SemiBin_2	1004304
RL|S1|C17745	SemiBin_2	1004304
RL|S1|C17751	SemiBin_2	1004304
RL|S1|C17754	SemiBin_2	1004304
RL|S1|C17776	SemiBin_2	1004304
RL|S1|C17803	SemiBin_2	1004304
RL|S1|C17836	SemiBin_2	1004304
RL|S1|C17862	SemiBin_2	1004304
RL|S1|C17863	SemiBin_2	1004304
RL|S1|C17952	SemiBin_2	1004304
RL|S1|C18013	SemiBin_2	1004304
RL|S1|C18020	SemiBin_2	1004304
RL|S1|C18029	SemiBin_2	1004304
RL|S1|C18046	SemiBin_2	1004304
RL|S1|C18061	SemiBin_2	1004304
RL|S1|C18133	SemiBin_2	1004304
RL|S1|C18167	SemiBin_2	1004304
RL|S1|C18244	SemiBin_2	1004304
RL|S1|C18251	SemiBin_2	1004304
RL|S1|C18292	SemiBin_2	1004304
RL|S1|C18355	SemiBin_2	1004304
RL|S1|C18364	SemiBin_2	1004304
RL|S1|C18392	SemiBin_2	1004304
RL|S1|C18394	SemiBin_2	1004304
RL|S1|C18438	SemiBin_2	1004304
RL|S1|C18463	SemiBin_2	1004304
RL|S1|C18471	SemiBin_2	1004304
RL|S1|C18476	SemiBin_2	1004304
RL|S1|C18496	SemiBin_2	1004304
RL|S1|C18513	SemiBin_2	1004304
RL|S1|C18534	SemiBin_2	1004304
RL|S1|C18552	SemiBin_2	1004304
RL|S1|C18582	SemiBin_2	1004304
RL|S1|C18644	SemiBin_2	1004304
RL|S1|C18651	SemiBin_2	1004304
RL|S1|C18667	SemiBin_2	1004304
RL|S1|C18695	SemiBin_2	1004304
RL|S1|C18730	SemiBin_2	1004304
RL|S1|C18748	SemiBin_2	1004304
RL|S1|C18787	SemiBin_2	1004304
RL|S1|C18796	SemiBin_2	1004304
RL|S1|C18797	SemiBin_2	1004304
RL|S1|C18799	SemiBin_2	1004304
RL|S1|C18824	SemiBin_2	1004304
RL|S1|C18834	SemiBin_2	1004304
RL|S1|C18852	SemiBin_2	1004304
RL|S1|C18867	SemiBin_2	1004304
RL|S1|C18874	SemiBin_2	1004304
RL|S1|C18902	SemiBin_2	1004304
RL|S1|C18918	SemiBin_2	1004304
RL|S1|C18976	SemiBin_2	1004304
RL|S1|C18987	SemiBin_2	1004304
RL|S1|C19061	SemiBin_2	1004304
RL|S1|C19105	SemiBin_2	1004304
RL|S1|C19113	SemiBin_2	1004304
RL|S1|C19136	SemiBin_2	1004304
RL|S1|C19165	SemiBin_2	1004304
RL|S1|C19179	SemiBin_2	1004304
RL|S1|C19189	SemiBin_2	1004304
RL|S1|C19190	SemiBin_2	1004304
RL|S1|C19198	SemiBin_2	1004304
RL|S1|C19229	SemiBin_2	1004304
RL|S1|C19297	SemiBin_2	1004304
RL|S1|C19332	SemiBin_2	1004304
RL|S1|C19333	SemiBin_2	1004304
RL|S1|C19340	SemiBin_2	1004304
RL|S1|C19449	SemiBin_2	1004304
RL|S1|C19489	SemiBin_2	1004304
RL|S1|C94	SemiBin_20	2088
RL|S1|C588	SemiBin_20	2088
RL|S1|C1336	SemiBin_20	2088
RL|S1|C1648	SemiBin_20	2088
RL|S1|C2265	SemiBin_20	2088
RL|S1|C2918	SemiBin_20	2088
RL|S1|C3029	SemiBin_20	2088
RL|S1|C3348	SemiBin_20	2088
RL|S1|C3477	SemiBin_20	2088
RL|S1|C3999	SemiBin_20	2088
RL|S1|C4008	SemiBin_20	2088
RL|S1|C4439	SemiBin_20	2088
RL|S1|C4856	SemiBin_20	2088
RL|S1|C5225	SemiBin_20	2088
RL|S1|C5534	SemiBin_20	2088
RL|S1|C5709	SemiBin_20	2088
RL|S1|C5832	SemiBin_20	2088
RL|S1|C6213	SemiBin_20	2088
RL|S1|C6523	SemiBin_20	2088
RL|S1|C6712	SemiBin_20	2088
RL|S1|C6746	SemiBin_20	2088
RL|S1|C6798	SemiBin_20	2088
RL|S1|C6929	SemiBin_20	2088
RL|S1|C7531	SemiBin_20	2088
RL|S1|C7661	SemiBin_20	2088
RL|S1|C8384	SemiBin_20	2088
RL|S1|C8472	SemiBin_20	2088
RL|S1|C8611	SemiBin_20	2088
RL|S1|C8722	SemiBin_20	2088
RL|S1|C8807	SemiBin_20	2088
RL|S1|C9038	SemiBin_20	2088
RL|S1|C9127	SemiBin_20	2088
RL|S1|C9624	SemiBin_20	2088
RL|S1|C10213	SemiBin_20	2088
RL|S1|C10242	SemiBin_20	2088
RL|S1|C10450	SemiBin_20	2088
RL|S1|C10964	SemiBin_20	2088
RL|S1|C11217	SemiBin_20	2088
RL|S1|C11870	SemiBin_20	2088
RL|S1|C11928	SemiBin_20	2088
RL|S1|C12254	SemiBin_20	2088
RL|S1|C13172	SemiBin_20	2088
RL|S1|C13408	SemiBin_20	2088
RL|S1|C13738	SemiBin_20	2088
RL|S1|C13978	SemiBin_20	2088
RL|S1|C14116	SemiBin_20	2088
RL|S1|C14399	SemiBin_20	2088
RL|S1|C14402	SemiBin_20	2088
RL|S1|C14516	SemiBin_20	2088
RL|S1|C15040	SemiBin_20	2088
RL|S1|C16232	SemiBin_20	2088
RL|S1|C17630	SemiBin_20	2088
RL|S1|C18092	SemiBin_20	2088
RL|S1|C19028	SemiBin_20	2088
RL|S1|C99	SemiBin_21	328515
RL|S1|C102	SemiBin_21	328515
RL|S1|C130	SemiBin_21	328515
RL|S1|C138	SemiBin_21	328515
RL|S1|C143	SemiBin_21	328515
RL|S1|C147	SemiBin_21	328515
RL|S1|C160	SemiBin_21	328515
RL|S1|C163	SemiBin_21	328515
RL|S1|C164	SemiBin_21	328515
RL|S1|C180	SemiBin_21	328515
RL|S1|C183	SemiBin_21	328515
RL|S1|C192	SemiBin_21	328515
RL|S1|C195	SemiBin_21	328515
RL|S1|C203	SemiBin_21	328515
RL|S1|C205	SemiBin_21	328515
RL|S1|C215	SemiBin_21	328515
RL|S1|C217	SemiBin_21	328515
RL|S1|C245	SemiBin_21	328515
RL|S1|C258	SemiBin_21	328515
RL|S1|C303	SemiBin_21	328515
RL|S1|C319	SemiBin_21	328515
RL|S1|C329	SemiBin_21	328515
RL|S1|C351	SemiBin_21	328515
RL|S1|C363	SemiBin_21	328515
RL|S1|C399	SemiBin_21	328515
RL|S1|C448	SemiBin_21	328515
RL|S1|C449	SemiBin_21	328515
RL|S1|C451	SemiBin_21	328515
RL|S1|C470	SemiBin_21	328515
RL|S1|C500	SemiBin_21	328515
RL|S1|C523	SemiBin_21	328515
RL|S1|C545	SemiBin_21	328515
RL|S1|C566	SemiBin_21	328515
RL|S1|C568	SemiBin_21	328515
RL|S1|C599	SemiBin_21	328515
RL|S1|C630	SemiBin_21	328515
RL|S1|C632	SemiBin_21	328515
RL|S1|C674	SemiBin_21	328515
RL|S1|C695	SemiBin_21	328515
RL|S1|C708	SemiBin_21	328515
RL|S1|C710	SemiBin_21	328515
