#CAMI Format for Binning
@Version:0.9.0
@SampleID:gsa
@@SEQUENCEID	BINID	TAXID
RL|S1|C1949	CONCOCT_21	227138
RL|S1|C1963	CONCOCT_21	227138
RL|S1|C2016	CONCOCT_21	227138
RL|S1|C2113	CONCOCT_21	227138
RL|S1|C2561	CONCOCT_21	227138
RL|S1|C2958	CONCOCT_21	227138
RL|S1|C3362	CONCOCT_21	227138
RL|S1|C3408	CONCOCT_21	227138
RL|S1|C3861	CONCOCT_21	227138
RL|S1|C3883	CONCOCT_21	227138
RL|S1|C3934	CONCOCT_21	227138
RL|S1|C4037	CONCOCT_21	227138
RL|S1|C4124	CONCOCT_21	227138
RL|S1|C4461	CONCOCT_21	227138
RL|S1|C4835	CONCOCT_21	227138
RL|S1|C4890	CONCOCT_21	227138
RL|S1|C5136	CONCOCT_21	227138
RL|S1|C5687	CONCOCT_21	227138
RL|S1|C5703	CONCOCT_21	227138
RL|S1|C5736	CONCOCT_21	227138
RL|S1|C5972	CONCOCT_21	227138
RL|S1|C6120	CONCOCT_21	227138
RL|S1|C6163	CONCOCT_21	227138
RL|S1|C6285	CONCOCT_21	227138
RL|S1|C6312	CONCOCT_21	227138
RL|S1|C6479	CONCOCT_21	227138
RL|S1|C6537	CONCOCT_21	227138
RL|S1|C6694	CONCOCT_21	227138
RL|S1|C6728	CONCOCT_21	227138
RL|S1|C6878	CONCOCT_21	227138
RL|S1|C7146	CONCOCT_21	227138
RL|S1|C7164	CONCOCT_21	227138
RL|S1|C7325	CONCOCT_21	227138
RL|S1|C7331	CONCOCT_21	227138
RL|S1|C7387	CONCOCT_21	227138
RL|S1|C7406	CONCOCT_21	227138
RL|S1|C7409	CONCOCT_21	227138
RL|S1|C7463	CONCOCT_21	227138
RL|S1|C7514	CONCOCT_21	227138
RL|S1|C7571	CONCOCT_21	227138
RL|S1|C7693	CONCOCT_21	227138
RL|S1|C7752	CONCOCT_21	227138
RL|S1|C7791	CONCOCT_21	227138
RL|S1|C7895	CONCOCT_21	227138
RL|S1|C7903	CONCOCT_21	227138
RL|S1|C8131	CONCOCT_21	227138
RL|S1|C8412	CONCOCT_21	227138
RL|S1|C8419	CONCOCT_21	227138
RL|S1|C8478	CONCOCT_21	227138
RL|S1|C8520	CONCOCT_21	227138
RL|S1|C8699	CONCOCT_21	227138
RL|S1|C8713	CONCOCT_21	227138
RL|S1|C8862	CONCOCT_21	227138
RL|S1|C9012	CONCOCT_21	227138
RL|S1|C9109	CONCOCT_21	227138
RL|S1|C9117	CONCOCT_21	227138
RL|S1|C9328	CONCOCT_21	227138
RL|S1|C9402	CONCOCT_21	227138
RL|S1|C9429	CONCOCT_21	227138
RL|S1|C9545	CONCOCT_21	227138
RL|S1|C9649	CONCOCT_21	227138
RL|S1|C10032	CONCOCT_21	227138
RL|S1|C10154	CONCOCT_21	227138
RL|S1|C10298	CONCOCT_21	227138
RL|S1|C10424	CONCOCT_21	227138
RL|S1|C10746	CONCOCT_21	227138
RL|S1|C10961	CONCOCT_21	227138
RL|S1|C11393	CONCOCT_21	227138
RL|S1|C11655	CONCOCT_21	227138
RL|S1|C12063	CONCOCT_21	227138
RL|S1|C12199	CONCOCT_21	227138
RL|S1|C12347	CONCOCT_21	227138
RL|S1|C12486	CONCOCT_21	227138
RL|S1|C12597	CONCOCT_21	227138
RL|S1|C12656	CONCOCT_21	227138
RL|S1|C12785	CONCOCT_21	227138
RL|S1|C13349	CONCOCT_21	227138
RL|S1|C13447	CONCOCT_21	227138
RL|S1|C13489	CONCOCT_21	227138
RL|S1|C13494	CONCOCT_21	227138
RL|S1|C13514	CONCOCT_21	227138
RL|S1|C13784	CONCOCT_21	227138
RL|S1|C13905	CONCOCT_21	227138
RL|S1|C14717	CONCOCT_21	227138
RL|S1|C14766	CONCOCT_21	227138
RL|S1|C14811	CONCOCT_21	227138
RL|S1|C14876	CONCOCT_21	227138
RL|S1|C15081	CONCOCT_21	227138
RL|S1|C15126	CONCOCT_21	227138
RL|S1|C15156	CONCOCT_21	227138
RL|S1|C15314	CONCOCT_21	227138
RL|S1|C15589	CONCOCT_21	227138
RL|S1|C15597	CONCOCT_21	227138
RL|S1|C15697	CONCOCT_21	227138
RL|S1|C15928	CONCOCT_21	227138
RL|S1|C16134	CONCOCT_21	227138
RL|S1|C16166	CONCOCT_21	227138
RL|S1|C16264	CONCOCT_21	227138
RL|S1|C16707	CONCOCT_21	227138
RL|S1|C16725	CONCOCT_21	227138
RL|S1|C17031	CONCOCT_21	227138
RL|S1|C17065	CONCOCT_21	227138
RL|S1|C17378	CONCOCT_21	227138
RL|S1|C17420	CONCOCT_21	227138
RL|S1|C17549	CONCOCT_21	227138
RL|S1|C17639	CONCOCT_21	227138
RL|S1|C17934	CONCOCT_21	227138
RL|S1|C18143	CONCOCT_21	227138
RL|S1|C18188	CONCOCT_21	227138
RL|S1|C18241	CONCOCT_21	227138
RL|S1|C18249	CONCOCT_21	227138
RL|S1|C18323	CONCOCT_21	227138
RL|S1|C18504	CONCOCT_21	227138
RL|S1|C18732	CONCOCT_21	227138
RL|S1|C18960	CONCOCT_21	227138
RL|S1|C19111	CONCOCT_21	227138
RL|S1|C19114	CONCOCT_21	227138
RL|S1|C19161	CONCOCT_21	227138
RL|S1|C19291	CONCOCT_21	227138
RL|S1|C19474	CONCOCT_21	227138
RL|S1|C1599	CONCOCT_22	164984
RL|S1|C2428	CONCOCT_22	164984
RL|S1|C2706	CONCOCT_22	164984
RL|S1|C4642	CONCOCT_22	164984
RL|S1|C7433	CONCOCT_22	164984
RL|S1|C8350	CONCOCT_22	164984
RL|S1|C8738	CONCOCT_22	164984
RL|S1|C9403	CONCOCT_22	164984
RL|S1|C10143	CONCOCT_22	164984
RL|S1|C10539	CONCOCT_22	164984
RL|S1|C11005	CONCOCT_22	164984
RL|S1|C11124	CONCOCT_22	164984
RL|S1|C12210	CONCOCT_22	164984
RL|S1|C12558	CONCOCT_22	164984
RL|S1|C13291	CONCOCT_22	164984
RL|S1|C13557	CONCOCT_22	164984
RL|S1|C14243	CONCOCT_22	164984
RL|S1|C14440	CONCOCT_22	164984
RL|S1|C14870	CONCOCT_22	164984
RL|S1|C16047	CONCOCT_22	164984
RL|S1|C17887	CONCOCT_22	164984
RL|S1|C8	CONCOCT_3_sub	1004304
RL|S1|C20	CONCOCT_3_sub	1004304
RL|S1|C274	CONCOCT_3_sub	1004304
RL|S1|C387	CONCOCT_3_sub	1004304
RL|S1|C432	CONCOCT_3_sub	1004304
RL|S1|C575	CONCOCT_3_sub	1004304
RL|S1|C953	CONCOCT_3_sub	1004304
RL|S1|C1436	CONCOCT_3_sub	1004304
RL|S1|C1437	CONCOCT_3_sub	1004304
RL|S1|C1718	CONCOCT_3_sub	1004304
RL|S1|C1971	CONCOCT_3_sub	1004304
RL|S1|C2481	CONCOCT_3_sub	1004304
RL|S1|C2893	CONCOCT_3_sub	1004304
RL|S1|C3528	CONCOCT_3_sub	1004304
RL|S1|C3677	CONCOCT_3_sub	1004304
RL|S1|C3741	CONCOCT_3_sub	1004304
RL|S1|C3870	CONCOCT_3_sub	1004304
RL|S1|C3898	CONCOCT_3_sub	1004304
RL|S1|C4355	CONCOCT_3_sub	1004304
RL|S1|C4408	CONCOCT_3_sub	1004304
RL|S1|C4423	CONCOCT_3_sub	1004304
RL|S1|C4432	CONCOCT_3_sub	1004304
RL|S1|C4554	CONCOCT_3_sub	1004304
RL|S1|C5681	CONCOCT_3_sub	1004304
RL|S1|C5741	CONCOCT_3_sub	1004304
RL|S1|C5996	CONCOCT_3_sub	1004304
RL|S1|C6109	CONCOCT_3_sub	1004304
RL|S1|C7228	CONCOCT_3_sub	1004304
RL|S1|C7289	CONCOCT_3_sub	1004304
RL|S1|C7657	CONCOCT_3_sub	1004304
RL|S1|C7783	CONCOCT_3_sub	1004304
RL|S1|C7865	CONCOCT_3_sub	1004304
RL|S1|C8086	CONCOCT_3_sub	1004304
RL|S1|C8095	CONCOCT_3_sub	1004304
RL|S1|C8447	CONCOCT_3_sub	1004304
RL|S1|C8931	CONCOCT_3_sub	1004304
RL|S1|C9238	CONCOCT_3_sub	1004304
RL|S1|C9360	CONCOCT_3_sub	1004304
RL|S1|C9390	CONCOCT_3_sub	1004304
RL|S1|C9997	CONCOCT_3_sub	1004304
RL|S1|C10204	CONCOCT_3_sub	1004304
RL|S1|C10229	CONCOCT_3_sub	1004304
RL|S1|C10332	CONCOCT_3_sub	1004304
RL|S1|C10408	CONCOCT_3_sub	1004304
RL|S1|C10801	CONCOCT_3_sub	1004304
RL|S1|C10897	CONCOCT_3_sub	1004304
RL|S1|C12061	CONCOCT_3_sub	1004304
RL|S1|C12310	CONCOCT_3_sub	1004304
RL|S1|C12445	CONCOCT_3_sub	1004304
RL|S1|C12475	CONCOCT_3_sub	1004304
RL|S1|C12535	CONCOCT_3_sub	1004304
RL|S1|C12692	CONCOCT_3_sub	1004304
RL|S1|C12713	CONCOCT_3_sub	1004304
RL|S1|C12969	CONCOCT_3_sub	1004304
RL|S1|C13140	CONCOCT_3_sub	1004304
RL|S1|C13889	CONCOCT_3_sub	1004304
RL|S1|C14263	CONCOCT_3_sub	1004304
RL|S1|C14644	CONCOCT_3_sub	1004304
RL|S1|C14767	CONCOCT_3_sub	1004304
RL|S1|C14874	CONCOCT_3_sub	1004304
RL|S1|C14926	CONCOCT_3_sub	1004304
RL|S1|C14939	CONCOCT_3_sub	1004304
RL|S1|C15062	CONCOCT_3_sub	1004304
RL|S1|C15230	CONCOCT_3_sub	1004304
RL|S1|C15468	CONCOCT_3_sub	1004304
RL|S1|C15480	CONCOCT_3_sub	1004304
RL|S1|C15545	CONCOCT_3_sub	1004304
RL|S1|C15803	CONCOCT_3_sub	1004304
RL|S1|C16215	CONCOCT_3_sub	1004304
RL|S1|C16216	CONCOCT_3_sub	1004304
RL|S1|C16326	CONCOCT_3_sub	1004304
RL|S1|C16605	CONCOCT_3_sub	1004304
RL|S1|C16621	CONCOCT_3_sub	1004304
RL|S1|C16654	CONCOCT_3_sub	1004304
RL|S1|C17035	CONCOCT_3_sub	1004304
RL|S1|C17279	CONCOCT_3_sub	1004304
RL|S1|C17322	CONCOCT_3_sub	1004304
RL|S1|C17436	CONCOCT_3_sub	1004304
RL|S1|C17803	CONCOCT_3_sub	1004304
RL|S1|C17952	CONCOCT_3_sub	1004304
RL|S1|C18145	CONCOCT_3_sub	1004304
RL|S1|C18476	CONCOCT_3_sub	1004304
RL|S1|C18598	CONCOCT_3_sub	1004304
RL|S1|C18667	CONCOCT_3_sub	1004304
RL|S1|C19085	CONCOCT_3_sub	1004304
RL|S1|C19113	CONCOCT_3_sub	1004304
RL|S1|C19449	CONCOCT_3_sub	1004304
RL|S1|C1198	CONCOCT_5	85043
RL|S1|C3912	CONCOCT_5	85043
RL|S1|C10907	CONCOCT_5	85043
RL|S1|C13963	CONCOCT_5	85043
RL|S1|C14639	CONCOCT_5	85043
RL|S1|C15554	CONCOCT_5	85043
RL|S1|C358	MetaBAT2_12	462367
RL|S1|C381	MetaBAT2_12	462367
RL|S1|C458	MetaBAT2_12	462367
RL|S1|C754	MetaBAT2_12	462367
RL|S1|C1486	MetaBAT2_12	462367
RL|S1|C2427	MetaBAT2_12	462367
RL|S1|C2944	MetaBAT2_12	462367
RL|S1|C3067	MetaBAT2_12	462367
RL|S1|C4085	MetaBAT2_12	462367
RL|S1|C4417	MetaBAT2_12	462367
RL|S1|C7911	MetaBAT2_12	462367
RL|S1|C8201	MetaBAT2_12	462367
RL|S1|C8260	MetaBAT2_12	462367
RL|S1|C8407	MetaBAT2_12	462367
RL|S1|C8671	MetaBAT2_12	462367
RL|S1|C8876	MetaBAT2_12	462367
RL|S1|C9338	MetaBAT2_12	462367
RL|S1|C9490	MetaBAT2_12	462367
RL|S1|C10556	MetaBAT2_12	462367
RL|S1|C10901	MetaBAT2_12	462367
RL|S1|C10902	MetaBAT2_12	462367
RL|S1|C10956	MetaBAT2_12	462367
RL|S1|C10999	MetaBAT2_12	462367
RL|S1|C11228	MetaBAT2_12	462367
RL|S1|C11583	MetaBAT2_12	462367
RL|S1|C11848	MetaBAT2_12	462367
RL|S1|C12126	MetaBAT2_12	462367
RL|S1|C12331	MetaBAT2_12	462367
RL|S1|C13062	MetaBAT2_12	462367
RL|S1|C14038	MetaBAT2_12	462367
RL|S1|C14466	MetaBAT2_12	462367
RL|S1|C14534	MetaBAT2_12	462367
RL|S1|C14616	MetaBAT2_12	462367
RL|S1|C15329	MetaBAT2_12	462367
RL|S1|C16026	MetaBAT2_12	462367
RL|S1|C16323	MetaBAT2_12	462367
RL|S1|C16353	MetaBAT2_12	462367
RL|S1|C16768	MetaBAT2_12	462367
RL|S1|C17970	MetaBAT2_12	462367
RL|S1|C18198	MetaBAT2_12	462367
RL|S1|C18224	MetaBAT2_12	462367
RL|S1|C702	MetaBAT2_2	33986
RL|S1|C1203	MetaBAT2_2	33986
RL|S1|C1928	MetaBAT2_2	33986
RL|S1|C2337	MetaBAT2_2	33986
RL|S1|C4627	MetaBAT2_2	33986
RL|S1|C6305	MetaBAT2_2	33986
RL|S1|C6571	MetaBAT2_2	33986
RL|S1|C7390	MetaBAT2_2	33986
RL|S1|C9605	MetaBAT2_2	33986
RL|S1|C10560	MetaBAT2_2	33986
RL|S1|C13546	MetaBAT2_2	33986
RL|S1|C18596	MetaBAT2_2	33986
RL|S1|C69	MetaBAT2_37	1004304
RL|S1|C136	MetaBAT2_37	1004304
RL|S1|C213	MetaBAT2_37	1004304
RL|S1|C259	MetaBAT2_37	1004304
RL|S1|C324	MetaBAT2_37	1004304
RL|S1|C438	MetaBAT2_37	1004304
RL|S1|C677	MetaBAT2_37	1004304
RL|S1|C704	MetaBAT2_37	1004304
RL|S1|C773	MetaBAT2_37	1004304
RL|S1|C945	MetaBAT2_37	1004304
RL|S1|C1002	MetaBAT2_37	1004304
RL|S1|C1011	MetaBAT2_37	1004304
RL|S1|C1074	MetaBAT2_37	1004304
RL|S1|C1103	MetaBAT2_37	1004304
RL|S1|C1359	MetaBAT2_37	1004304
RL|S1|C1380	MetaBAT2_37	1004304
RL|S1|C1509	MetaBAT2_37	1004304
RL|S1|C1510	MetaBAT2_37	1004304
RL|S1|C1594	MetaBAT2_37	1004304
RL|S1|C1682	MetaBAT2_37	1004304
RL|S1|C1866	MetaBAT2_37	1004304
RL|S1|C1994	MetaBAT2_37	1004304
RL|S1|C2001	MetaBAT2_37	1004304
RL|S1|C2174	MetaBAT2_37	1004304
RL|S1|C2178	MetaBAT2_37	1004304
RL|S1|C2209	MetaBAT2_37	1004304
RL|S1|C2522	MetaBAT2_37	1004304
RL|S1|C2566	MetaBAT2_37	1004304
RL|S1|C2589	MetaBAT2_37	1004304
RL|S1|C2678	MetaBAT2_37	1004304
RL|S1|C2701	MetaBAT2_37	1004304
RL|S1|C2803	MetaBAT2_37	1004304
RL|S1|C2941	MetaBAT2_37	1004304
RL|S1|C3025	MetaBAT2_37	1004304
RL|S1|C3094	MetaBAT2_37	1004304
RL|S1|C3103	MetaBAT2_37	1004304
RL|S1|C3129	MetaBAT2_37	1004304
RL|S1|C3138	MetaBAT2_37	1004304
RL|S1|C3287	MetaBAT2_37	1004304
RL|S1|C3303	MetaBAT2_37	1004304
RL|S1|C3442	MetaBAT2_37	1004304
RL|S1|C3506	MetaBAT2_37	1004304
RL|S1|C3521	MetaBAT2_37	1004304
RL|S1|C3531	MetaBAT2_37	1004304
RL|S1|C3560	MetaBAT2_37	1004304
RL|S1|C3632	MetaBAT2_37	1004304
RL|S1|C3725	MetaBAT2_37	1004304
RL|S1|C3745	MetaBAT2_37	1004304
RL|S1|C3776	MetaBAT2_37	1004304
RL|S1|C3951	MetaBAT2_37	1004304
RL|S1|C3972	MetaBAT2_37	1004304
RL|S1|C4026	MetaBAT2_37	1004304
RL|S1|C4122	MetaBAT2_37	1004304
RL|S1|C4301	MetaBAT2_37	1004304
RL|S1|C4445	MetaBAT2_37	1004304
RL|S1|C4504	MetaBAT2_37	1004304
RL|S1|C4567	MetaBAT2_37	1004304
RL|S1|C4577	MetaBAT2_37	1004304
RL|S1|C4726	MetaBAT2_37	1004304
RL|S1|C4790	MetaBAT2_37	1004304
RL|S1|C4860	MetaBAT2_37	1004304
RL|S1|C4874	MetaBAT2_37	1004304
RL|S1|C5065	MetaBAT2_37	1004304
RL|S1|C5066	MetaBAT2_37	1004304
RL|S1|C5176	MetaBAT2_37	1004304
RL|S1|C5220	MetaBAT2_37	1004304
RL|S1|C5222	MetaBAT2_37	1004304
RL|S1|C5248	MetaBAT2_37	1004304
RL|S1|C5349	MetaBAT2_37	1004304
RL|S1|C5451	MetaBAT2_37	1004304
RL|S1|C5579	MetaBAT2_37	1004304
RL|S1|C5598	MetaBAT2_37	1004304
RL|S1|C5623	MetaBAT2_37	1004304
RL|S1|C5713	MetaBAT2_37	1004304
RL|S1|C5779	MetaBAT2_37	1004304
RL|S1|C5790	MetaBAT2_37	1004304
RL|S1|C5814	MetaBAT2_37	1004304
RL|S1|C5912	MetaBAT2_37	1004304
RL|S1|C6095	MetaBAT2_37	1004304
RL|S1|C6100	MetaBAT2_37	1004304
RL|S1|C6212	MetaBAT2_37	1004304
RL|S1|C6225	MetaBAT2_37	1004304
RL|S1|C6314	MetaBAT2_37	1004304
RL|S1|C6428	MetaBAT2_37	1004304
RL|S1|C6763	MetaBAT2_37	1004304
RL|S1|C6980	MetaBAT2_37	1004304
RL|S1|C6985	MetaBAT2_37	1004304
RL|S1|C7034	MetaBAT2_37	1004304
RL|S1|C7258	MetaBAT2_37	1004304
RL|S1|C7280	MetaBAT2_37	1004304
RL|S1|C7445	MetaBAT2_37	1004304
RL|S1|C7516	MetaBAT2_37	1004304
RL|S1|C7557	MetaBAT2_37	1004304
RL|S1|C7572	MetaBAT2_37	1004304
RL|S1|C7587	MetaBAT2_37	1004304
RL|S1|C7652	MetaBAT2_37	1004304
RL|S1|C7706	MetaBAT2_37	1004304
RL|S1|C7830	MetaBAT2_37	1004304
RL|S1|C7876	MetaBAT2_37	1004304
RL|S1|C7884	MetaBAT2_37	1004304
RL|S1|C7968	MetaBAT2_37	1004304
RL|S1|C7982	MetaBAT2_37	1004304
RL|S1|C8025	MetaBAT2_37	1004304
RL|S1|C8073	MetaBAT2_37	1004304
RL|S1|C8110	MetaBAT2_37	1004304
RL|S1|C8262	MetaBAT2_37	1004304
RL|S1|C8424	MetaBAT2_37	1004304
RL|S1|C8502	MetaBAT2_37	1004304
RL|S1|C8543	MetaBAT2_37	1004304
RL|S1|C8629	MetaBAT2_37	1004304
RL|S1|C8777	MetaBAT2_37	1004304
RL|S1|C8798	MetaBAT2_37	1004304
RL|S1|C8900	MetaBAT2_37	1004304
RL|S1|C8933	MetaBAT2_37	1004304
RL|S1|C8938	MetaBAT2_37	1004304
RL|S1|C9050	MetaBAT2_37	1004304
RL|S1|C9088	MetaBAT2_37	1004304
RL|S1|C9174	MetaBAT2_37	1004304
RL|S1|C9188	MetaBAT2_37	1004304
RL|S1|C9256	MetaBAT2_37	1004304
RL|S1|C9259	MetaBAT2_37	1004304
RL|S1|C9264	MetaBAT2_37	1004304
RL|S1|C9271	MetaBAT2_37	1004304
RL|S1|C9335	MetaBAT2_37	1004304
RL|S1|C9352	MetaBAT2_37	1004304
RL|S1|C9368	MetaBAT2_37	1004304
RL|S1|C9369	MetaBAT2_37	1004304
RL|S1|C9582	MetaBAT2_37	1004304
RL|S1|C9672	MetaBAT2_37	1004304
RL|S1|C9826	MetaBAT2_37	1004304
RL|S1|C9974	MetaBAT2_37	1004304
RL|S1|C9995	MetaBAT2_37	1004304
RL|S1|C10212	MetaBAT2_37	1004304
RL|S1|C10266	MetaBAT2_37	1004304
RL|S1|C10287	MetaBAT2_37	1004304
RL|S1|C10290	MetaBAT2_37	1004304
RL|S1|C10361	MetaBAT2_37	1004304
RL|S1|C10368	MetaBAT2_37	1004304
RL|S1|C10396	MetaBAT2_37	1004304
RL|S1|C10419	MetaBAT2_37	1004304
RL|S1|C10440	MetaBAT2_37	1004304
RL|S1|C10457	MetaBAT2_37	1004304
RL|S1|C10510	MetaBAT2_37	1004304
RL|S1|C10784	MetaBAT2_37	1004304
RL|S1|C10859	MetaBAT2_37	1004304
RL|S1|C10954	MetaBAT2_37	1004304
RL|S1|C10966	MetaBAT2_37	1004304
RL|S1|C11177	MetaBAT2_37	1004304
RL|S1|C11218	MetaBAT2_37	1004304
RL|S1|C11311	MetaBAT2_37	1004304
RL|S1|C11331	MetaBAT2_37	1004304
RL|S1|C11435	MetaBAT2_37	1004304
RL|S1|C11591	MetaBAT2_37	1004304
RL|S1|C11782	MetaBAT2_37	1004304
RL|S1|C12026	MetaBAT2_37	1004304
RL|S1|C12047	MetaBAT2_37	1004304
RL|S1|C12220	MetaBAT2_37	1004304
RL|S1|C12333	MetaBAT2_37	1004304
RL|S1|C12393	MetaBAT2_37	1004304
RL|S1|C12451	MetaBAT2_37	1004304
RL|S1|C12773	MetaBAT2_37	1004304
RL|S1|C12849	MetaBAT2_37	1004304
RL|S1|C13052	MetaBAT2_37	1004304
RL|S1|C13142	MetaBAT2_37	1004304
RL|S1|C13190	MetaBAT2_37	1004304
RL|S1|C13227	MetaBAT2_37	1004304
RL|S1|C13256	MetaBAT2_37	1004304
RL|S1|C13273	MetaBAT2_37	1004304
RL|S1|C13324	MetaBAT2_37	1004304
RL|S1|C13362	MetaBAT2_37	1004304
RL|S1|C13432	MetaBAT2_37	1004304
RL|S1|C13508	MetaBAT2_37	1004304
RL|S1|C13536	MetaBAT2_37	1004304
RL|S1|C13925	MetaBAT2_37	1004304
RL|S1|C13964	MetaBAT2_37	1004304
RL|S1|C13974	MetaBAT2_37	1004304
RL|S1|C14005	MetaBAT2_37	1004304
RL|S1|C14134	MetaBAT2_37	1004304
RL|S1|C14176	MetaBAT2_37	1004304
RL|S1|C14232	MetaBAT2_37	1004304
RL|S1|C14270	MetaBAT2_37	1004304
RL|S1|C14316	MetaBAT2_37	1004304
RL|S1|C14425	MetaBAT2_37	1004304
RL|S1|C14482	MetaBAT2_37	1004304
RL|S1|C14553	MetaBAT2_37	1004304
RL|S1|C14554	MetaBAT2_37	1004304
RL|S1|C14633	MetaBAT2_37	1004304
RL|S1|C14648	MetaBAT2_37	1004304
RL|S1|C14659	MetaBAT2_37	1004304
RL|S1|C14742	MetaBAT2_37	1004304
RL|S1|C15089	MetaBAT2_37	1004304
RL|S1|C15209	MetaBAT2_37	1004304
RL|S1|C15258	MetaBAT2_37	1004304
RL|S1|C15292	MetaBAT2_37	1004304
RL|S1|C15363	MetaBAT2_37	1004304
RL|S1|C15394	MetaBAT2_37	1004304
RL|S1|C15405	MetaBAT2_37	1004304
RL|S1|C15524	MetaBAT2_37	1004304
RL|S1|C15533	MetaBAT2_37	1004304
RL|S1|C15661	MetaBAT2_37	1004304
RL|S1|C15716	MetaBAT2_37	1004304
RL|S1|C15754	MetaBAT2_37	1004304
RL|S1|C15815	MetaBAT2_37	1004304
RL|S1|C15849	MetaBAT2_37	1004304
RL|S1|C16056	MetaBAT2_37	1004304
RL|S1|C16106	MetaBAT2_37	1004304
RL|S1|C16135	MetaBAT2_37	1004304
RL|S1|C16225	MetaBAT2_37	1004304
RL|S1|C16248	MetaBAT2_37	1004304
RL|S1|C16522	MetaBAT2_37	1004304
RL|S1|C16572	MetaBAT2_37	1004304
RL|S1|C16620	MetaBAT2_37	1004304
RL|S1|C16634	MetaBAT2_37	1004304
RL|S1|C16720	MetaBAT2_37	1004304
RL|S1|C16782	MetaBAT2_37	1004304
RL|S1|C16957	MetaBAT2_37	1004304
RL|S1|C17033	MetaBAT2_37	1004304
RL|S1|C17245	MetaBAT2_37	1004304
RL|S1|C17268	MetaBAT2_37	1004304
RL|S1|C17399	MetaBAT2_37	1004304
RL|S1|C17419	MetaBAT2_37	1004304
RL|S1|C17432	MetaBAT2_37	1004304
RL|S1|C17464	MetaBAT2_37	1004304
RL|S1|C17521	MetaBAT2_37	1004304
RL|S1|C17751	MetaBAT2_37	1004304
RL|S1|C17754	MetaBAT2_37	1004304
RL|S1|C18013	MetaBAT2_37	1004304
RL|S1|C18029	MetaBAT2_37	1004304
RL|S1|C18251	MetaBAT2_37	1004304
RL|S1|C18292	MetaBAT2_37	1004304
RL|S1|C18300	MetaBAT2_37	1004304
RL|S1|C18355	MetaBAT2_37	1004304
RL|S1|C18471	MetaBAT2_37	1004304
RL|S1|C18582	MetaBAT2_37	1004304
RL|S1|C18644	MetaBAT2_37	1004304
RL|S1|C18695	MetaBAT2_37	1004304
RL|S1|C18852	MetaBAT2_37	1004304
RL|S1|C18874	MetaBAT2_37	1004304
RL|S1|C18918	MetaBAT2_37	1004304
RL|S1|C18976	MetaBAT2_37	1004304
RL|S1|C19061	MetaBAT2_37	1004304
RL|S1|C19105	MetaBAT2_37	1004304
RL|S1|C19136	MetaBAT2_37	1004304
RL|S1|C19229	MetaBAT2_37	1004304
RL|S1|C19333	MetaBAT2_37	1004304
RL|S1|C2	SemiBin_SemiBin_0	264463
RL|S1|C24	SemiBin_SemiBin_0	264463
RL|S1|C77	SemiBin_SemiBin_0	264463
RL|S1|C95	SemiBin_SemiBin_0	264463
RL|S1|C125	SemiBin_SemiBin_0	264463
RL|S1|C129	SemiBin_SemiBin_0	264463
RL|S1|C144	SemiBin_SemiBin_0	264463
RL|S1|C152	SemiBin_SemiBin_0	264463
RL|S1|C159	SemiBin_SemiBin_0	264463
RL|S1|C168	SemiBin_SemiBin_0	264463
RL|S1|C174	SemiBin_SemiBin_0	264463
RL|S1|C226	SemiBin_SemiBin_0	264463
RL|S1|C228	SemiBin_SemiBin_0	264463
RL|S1|C234	SemiBin_SemiBin_0	264463
RL|S1|C251	SemiBin_SemiBin_0	264463
RL|S1|C255	SemiBin_SemiBin_0	264463
RL|S1|C264	SemiBin_SemiBin_0	264463
RL|S1|C279	SemiBin_SemiBin_0	264463
RL|S1|C307	SemiBin_SemiBin_0	264463
RL|S1|C308	SemiBin_SemiBin_0	264463
RL|S1|C309	SemiBin_SemiBin_0	264463
RL|S1|C323	SemiBin_SemiBin_0	264463
RL|S1|C326	SemiBin_SemiBin_0	264463
RL|S1|C338	SemiBin_SemiBin_0	264463
RL|S1|C346	SemiBin_SemiBin_0	264463
RL|S1|C350	SemiBin_SemiBin_0	264463
RL|S1|C380	SemiBin_SemiBin_0	264463
RL|S1|C388	SemiBin_SemiBin_0	264463
RL|S1|C401	SemiBin_SemiBin_0	264463
RL|S1|C406	SemiBin_SemiBin_0	264463
RL|S1|C416	SemiBin_SemiBin_0	264463
RL|S1|C422	SemiBin_SemiBin_0	264463
RL|S1|C450	SemiBin_SemiBin_0	264463
RL|S1|C468	SemiBin_SemiBin_0	264463
RL|S1|C488	SemiBin_SemiBin_0	264463
RL|S1|C494	SemiBin_SemiBin_0	264463
RL|S1|C510	SemiBin_SemiBin_0	264463
RL|S1|C512	SemiBin_SemiBin_0	264463
RL|S1|C513	SemiBin_SemiBin_0	264463
RL|S1|C516	SemiBin_SemiBin_0	264463
RL|S1|C528	SemiBin_SemiBin_0	264463
RL|S1|C530	SemiBin_SemiBin_0	264463
RL|S1|C539	SemiBin_SemiBin_0	264463
RL|S1|C561	SemiBin_SemiBin_0	264463
RL|S1|C637	SemiBin_SemiBin_0	264463
RL|S1|C671	SemiBin_SemiBin_0	264463
RL|S1|C672	SemiBin_SemiBin_0	264463
RL|S1|C676	SemiBin_SemiBin_0	264463
RL|S1|C684	SemiBin_SemiBin_0	264463
RL|S1|C686	SemiBin_SemiBin_0	264463
RL|S1|C711	SemiBin_SemiBin_0	264463
RL|S1|C714	SemiBin_SemiBin_0	264463
